2012-55-28_02:55:43.559	0.0000625000	1762	0	0	0	0	0	0	0	
2012-55-28_02:55:43.569	0.0000625000	1820	0	0	0	0	0	0	0	
2012-55-28_02:55:43.586	0.0000625000	1877	0	0	0	0	0	0	0	
2012-55-28_02:55:43.620	0.0000625000	1916	0	0	0	0	0	0	0	
2012-55-28_02:55:43.646	0.0000625000	1924	0	0	0	0	0	0	0	
2012-55-28_02:55:43.682	0.0000625000	1894	0	0	0	0	0	0	0	
2012-55-28_02:55:43.735	0.0000625000	1863	0	0	0	0	0	0	0	
2012-55-28_02:55:43.751	0.0000625000	1824	0	0	0	0	0	0	0	
2012-55-28_02:55:43.774	0.0000625000	1792	0	0	0	0	0	0	0	
2012-55-28_02:55:43.818	0.0000625000	1759	0	0	0	0	0	0	0	
2012-55-28_02:55:43.837	0.0000625000	1762	0	0	0	0	0	0	0	
2012-55-28_02:55:43.869	0.0000625000	1766	0	0	0	0	0	0	0	
2012-55-28_02:55:43.899	0.0000625000	1767	0	0	0	0	0	0	0	
2012-55-28_02:55:43.967	0.0000625000	1777	0	0	0	0	0	0	0	
2012-55-28_02:55:43.983	0.0000625000	1846	0	0	0	0	0	0	0	
2012-55-28_02:55:43.999	0.0000625000	1968	0	0	0	0	0	0	0	
2012-55-28_02:55:44.029	0.0000625000	2088	0	0	0	0	0	0	0	
2012-55-28_02:55:44.074	0.0000625000	2152	0	0	0	0	0	0	0	
2012-55-28_02:55:44.095	0.0000625000	2144	0	0	0	0	0	0	0	
2012-55-28_02:55:44.120	0.0000625000	2098	0	0	0	0	0	0	0	
2012-55-28_02:55:44.152	0.0000625000	2034	0	0	0	0	0	0	0	
2012-55-28_02:55:44.201	0.0000625000	1965	0	0	0	0	0	0	0	
2012-55-28_02:55:44.213	0.0000625000	1921	0	0	0	0	0	0	0	
2012-55-28_02:55:44.243	0.0000625000	1933	0	0	0	0	0	0	0	
2012-55-28_02:55:44.278	0.0000625000	1958	0	0	0	0	0	0	0	
2012-55-28_02:55:44.311	0.0000625000	1977	0	0	0	0	0	0	0	
2012-55-28_02:55:44.338	0.0000625000	1976	0	0	0	0	0	0	0	
2012-55-28_02:55:44.370	0.0000625000	1963	0	0	0	0	0	0	0	
2012-55-28_02:55:44.398	0.0000625000	1927	0	0	0	0	0	0	0	
2012-55-28_02:55:44.441	0.0000625000	1872	0	0	0	0	0	0	0	
2012-55-28_02:55:44.463	0.0000625000	1807	0	0	0	0	0	0	0	
2012-55-28_02:55:44.495	0.0000625000	1733	0	0	0	0	0	0	0	
2012-55-28_02:55:44.546	0.0000625000	1669	0	0	0	0	0	0	0	
2012-55-28_02:55:44.559	0.0000625000	1644	0	0	0	0	0	0	0	
2012-55-28_02:55:44.605	0.0000625000	1646	0	0	0	0	0	0	0	
2012-55-28_02:55:44.619	0.0000625000	1640	0	0	0	0	0	0	0	
2012-55-28_02:55:44.648	0.0000625000	1604	0	0	0	0	0	0	0	
2012-55-28_02:55:44.683	0.0000625000	1567	0	0	0	0	0	0	0	
2012-55-28_02:55:44.710	0.0000625000	1558	0	0	0	0	0	0	0	
2012-55-28_02:55:44.747	0.0000625000	1554	0	0	0	0	0	0	0	
2012-55-28_02:55:44.772	0.0000625000	1548	0	0	0	0	0	0	0	
2012-55-28_02:55:44.804	0.0000625000	1530	0	0	0	0	0	0	0	
2012-55-28_02:55:44.836	0.0000625000	1521	0	0	0	0	0	0	0	
2012-55-28_02:55:44.869	0.0000625000	1512	0	0	0	0	0	0	0	
2012-55-28_02:55:44.899	0.0000625000	1500	0	0	0	0	0	0	0	
2012-55-28_02:55:44.933	0.0000625000	1494	0	0	0	0	0	0	0	
2012-55-28_02:55:44.961	0.0000625000	1496	0	0	0	0	0	0	0	
2012-55-28_02:55:44.997	0.0000625000	1494	0	0	0	0	0	0	0	
2012-55-28_02:55:45.027	0.0000625000	1490	0	0	0	0	0	0	0	
2012-55-28_02:55:45.052	0.0000625000	1481	0	0	0	0	0	0	0	
2012-55-28_02:55:45.116	0.0000625000	1465	0	0	0	0	0	0	0	
2012-55-28_02:55:45.138	0.0000625000	1443	0	0	0	0	0	0	0	
2012-55-28_02:55:45.177	0.0000625000	1412	0	0	0	0	0	0	0	
2012-55-28_02:55:45.195	0.0000625000	1356	0	0	0	0	0	0	0	
2012-55-28_02:55:45.227	0.0000625000	1314	0	0	0	0	0	0	0	
2012-55-28_02:55:45.248	0.0000625000	1272	0	0	0	0	0	0	0	
2012-55-28_02:55:45.273	0.0000625000	1250	0	0	0	0	0	0	0	
2012-55-28_02:55:45.302	0.0000625000	1234	0	0	0	0	0	0	0	
2012-55-28_02:55:45.339	0.0000625000	1241	0	0	0	0	0	0	0	
2012-55-28_02:55:45.373	0.0000625000	1287	0	0	0	0	0	0	0	
2012-55-28_02:55:45.404	0.0000625000	1342	0	0	0	0	0	0	0	
2012-55-28_02:55:45.433	0.0000625000	1385	0	0	0	0	0	0	0	
2012-55-28_02:55:45.460	0.0000625000	1396	0	0	0	0	0	0	0	
2012-55-28_02:55:45.490	0.0000625000	1393	0	0	0	0	0	0	0	
2012-55-28_02:55:45.545	0.0000625000	1379	0	0	0	0	0	0	0	
2012-55-28_02:55:45.557	0.0000625000	1370	0	0	0	0	0	0	0	
2012-55-28_02:55:45.587	0.0000625000	1355	0	0	0	0	0	0	0	
2012-55-28_02:55:45.621	0.0000625000	1359	0	0	0	0	0	0	0	
2012-55-28_02:55:45.678	0.0000625000	1364	0	0	0	0	0	0	0	
2012-55-28_02:55:45.692	0.0000625000	1381	0	0	0	0	0	0	0	
2012-55-28_02:55:45.709	0.0000625000	1384	0	0	0	0	0	0	0	
2012-55-28_02:55:45.752	0.0000625000	1380	0	0	0	0	0	0	0	
2012-55-28_02:55:45.784	0.0000625000	1385	0	0	0	0	0	0	0	
2012-55-28_02:55:45.800	0.0000625000	1372	0	0	0	0	0	0	0	
2012-55-28_02:55:45.848	0.0000625000	1366	0	0	0	0	0	0	0	
2012-55-28_02:55:45.876	0.0000625000	1372	0	0	0	0	0	0	0	
2012-55-28_02:55:45.896	0.0000625000	1375	0	0	0	0	0	0	0	
2012-55-28_02:55:45.935	0.0000625000	1367	0	0	0	0	0	0	0	
2012-55-28_02:55:45.965	0.0000625000	1359	0	0	0	0	0	0	0	
2012-55-28_02:55:46.015	0.0000625000	1366	0	0	0	0	0	0	0	
2012-55-28_02:55:46.033	0.0000625000	1402	0	0	0	0	0	0	0	
2012-55-28_02:55:46.054	0.0000625000	1454	0	0	0	0	0	0	0	
2012-55-28_02:55:46.086	0.0000625000	1493	0	0	0	0	0	0	0	
2012-55-28_02:55:46.121	0.0000625000	1505	0	0	0	0	0	0	0	
2012-55-28_02:55:46.148	0.0000625000	1507	0	0	0	0	0	0	0	
2012-55-28_02:55:46.193	0.0000625000	1501	0	0	0	0	0	0	0	
2012-55-28_02:55:46.209	0.0000625000	1496	0	0	0	0	0	0	0	
2012-55-28_02:55:46.246	0.0000625000	1482	0	0	0	0	0	0	0	
2012-55-28_02:55:46.275	0.0000625000	1476	0	0	0	0	0	0	0	
2012-55-28_02:55:46.307	0.0000625000	1474	0	0	0	0	0	0	0	
2012-55-28_02:55:46.335	0.0000625000	1472	0	0	0	0	0	0	0	
2012-55-28_02:55:46.371	0.0000625000	1476	0	0	0	0	0	0	0	
2012-55-28_02:55:46.401	0.0000625000	1474	0	0	0	0	0	0	0	
2012-55-28_02:55:46.441	0.0001323030	1475	0	0	0	0	0	0	0	
2012-55-28_02:55:46.517	0.0001316053	1469	0	0	0	0	0	0	0	
2012-55-28_02:55:46.539	0.0001322305	1459	0	0	0	0	0	0	0	
2012-55-28_02:55:46.557	0.0001315329	1459	0	0	0	0	0	0	0	
2012-55-28_02:55:46.573	0.0001310176	1455	0	0	0	0	0	0	0	
2012-55-28_02:55:46.591	0.0001309102	1447	0	0	0	0	0	0	0	
2012-55-28_02:55:46.619	0.0001314027	1443	0	0	0	0	0	0	0	
2012-55-28_02:55:46.648	0.0001327631	1437	0	0	0	0	0	0	0	
2012-55-28_02:55:46.703	0.0001313537	1437	0	0	0	0	0	0	0	
2012-55-28_02:55:46.714	0.0001324196	1468	0	0	0	0	0	0	0	
2012-55-28_02:55:46.749	0.0001320734	1517	0	0	0	0	0	0	0	
2012-55-28_02:55:46.774	0.0001324521	1539	0	0	0	0	0	0	0	
2012-55-28_02:55:46.806	0.0001318142	1544	0	0	0	0	0	0	0	
2012-55-28_02:55:46.836	0.0001312149	1539	0	0	0	0	0	0	0	
2012-55-28_02:55:46.873	0.0001313058	1524	0	0	0	0	0	0	0	
2012-55-28_02:55:46.897	0.0001312404	1512	0	0	0	0	0	0	0	
2012-55-28_02:55:46.961	0.0001322692	1502	0	0	0	0	0	0	0	
2012-55-28_02:55:46.971	0.0001312904	1489	0	0	0	0	0	0	0	
2012-55-28_02:55:46.996	0.0001326248	1490	0	0	0	0	0	0	0	
2012-55-28_02:55:47.032	0.0001324223	1491	0	0	0	0	0	0	0	
2012-55-28_02:55:47.062	0.0001325244	1485	0	0	0	0	0	0	0	
2012-55-28_02:55:47.087	0.0001322005	1481	0	0	0	0	0	0	0	
2012-55-28_02:55:47.119	0.0001316197	1479	0	0	0	0	0	0	0	
2012-55-28_02:55:47.146	0.0001320643	1471	0	0	0	0	0	0	0	
2012-55-28_02:55:47.201	0.0001315285	1462	0	0	0	0	0	0	0	
2012-55-28_02:55:47.212	0.0001323583	1451	0	0	0	0	0	0	0	
2012-55-28_02:55:47.263	0.0001313949	1454	0	0	0	0	0	0	0	
2012-55-28_02:55:47.276	0.0001325344	1452	0	0	0	0	0	0	0	
2012-55-28_02:55:47.301	0.0001329020	1453	0	0	0	0	0	0	0	
2012-55-28_02:55:47.349	0.0001332913	1449	0	0	0	0	0	0	0	
2012-55-28_02:55:47.372	0.0001326964	1445	0	0	0	0	0	0	0	
2012-55-28_02:55:47.399	0.0001315407	1443	0	0	0	0	0	0	0	
2012-55-28_02:55:47.433	0.0001324995	1470	0	0	0	0	0	0	0	
2012-55-28_02:55:47.463	0.0001315128	1512	0	0	0	0	0	0	0	
2012-55-28_02:55:47.488	0.0001320049	1546	0	0	0	0	0	0	0	
2012-55-28_02:55:47.559	0.0001317182	1556	0	0	0	0	0	0	0	
2012-55-28_02:55:47.566	0.0001321890	1556	0	0	0	0	0	0	0	
2012-55-28_02:55:47.585	0.0001329511	1555	0	0	0	0	0	0	0	
2012-55-28_02:55:47.617	0.0001324508	1550	0	0	0	0	0	0	0	
2012-55-28_02:55:47.645	0.0001329598	1543	0	0	0	0	0	0	0	
2012-55-28_02:55:47.684	0.0001322805	1531	0	0	0	0	0	0	0	
2012-55-28_02:55:47.734	0.0001327806	1541	0	0	0	0	0	0	0	
2012-55-28_02:55:47.745	0.0001321004	1544	0	0	0	0	0	0	0	
2012-55-28_02:55:47.791	0.0001318229	1542	0	0	0	0	0	0	0	
2012-55-28_02:55:47.802	0.0001318715	1530	0	0	0	0	0	0	0	
2012-55-28_02:55:47.838	0.0001322522	1524	0	0	0	0	0	0	0	
2012-55-28_02:55:47.868	0.0001335904	1515	0	0	0	0	0	0	0	
2012-55-28_02:55:47.896	0.0001320733	1504	0	0	0	0	0	0	0	
2012-55-28_02:55:47.939	0.0001332684	1499	0	0	0	0	0	0	0	
2012-55-28_02:55:47.962	0.0001328783	1498	0	0	0	0	0	0	0	
2012-55-28_02:55:47.996	0.0001330794	1495	0	0	0	0	0	0	0	
2012-55-28_02:55:48.024	0.0001325176	1488	0	0	0	0	0	0	0	
2012-55-28_02:55:48.076	0.0001319450	1500	0	0	0	0	0	0	0	
2012-55-28_02:55:48.090	0.0001324824	1497	0	0	0	0	0	0	0	
2012-55-28_02:55:48.120	0.0001319857	1494	0	0	0	0	0	0	0	
2012-55-28_02:55:48.152	0.0001327953	1482	0	0	0	0	0	0	0	
2012-55-28_02:55:48.187	0.0001322228	1482	0	0	0	0	0	0	0	
2012-55-28_02:55:48.214	0.0001332021	1476	0	0	0	0	0	0	0	
2012-55-28_02:55:48.285	0.0001331221	1471	0	0	0	0	0	0	0	
2012-55-28_02:55:48.298	0.0001332661	1494	0	0	0	0	0	0	0	
2012-55-28_02:55:48.308	0.0001328749	1543	0	0	0	0	0	0	0	
2012-55-28_02:55:48.335	0.0001323129	1576	0	0	0	0	0	0	0	
2012-55-28_02:55:48.365	0.0001328219	1583	0	0	0	0	0	0	0	
2012-55-28_02:55:48.402	0.0001321240	1582	0	0	0	0	0	0	0	
2012-55-28_02:55:48.459	0.0001329315	1572	0	0	0	0	0	0	0	
2012-55-28_02:55:48.473	0.0001322708	1564	0	0	0	0	0	0	0	
2012-55-28_02:55:48.494	0.0001330434	1559	0	0	0	0	0	0	0	
2012-55-28_02:55:48.523	0.0001333680	1551	0	0	0	0	0	0	0	
2012-55-28_02:55:48.553	0.0001337956	1557	0	0	0	0	0	0	0	
2012-55-28_02:55:48.589	0.0001332261	1566	0	0	0	0	0	0	0	
2012-55-28_02:55:48.619	0.0001319183	1565	0	0	0	0	0	0	0	
2012-55-28_02:55:48.646	0.0001331739	1564	0	0	0	0	0	0	0	
2012-55-28_02:55:48.681	0.0001322452	1559	0	0	0	0	0	0	0	
2012-55-28_02:55:48.711	0.0001325047	1548	0	0	0	0	0	0	0	
2012-55-28_02:55:48.773	0.0001325038	1539	0	0	0	0	0	0	0	
2012-55-28_02:55:48.787	0.0001328210	1527	0	0	0	0	0	0	0	
2012-55-28_02:55:48.801	0.0001335010	1524	0	0	0	0	0	0	0	
2012-55-28_02:55:48.833	0.0001332733	1507	0	0	0	0	0	0	0	
2012-55-28_02:55:48.869	0.0001335215	1501	0	0	0	0	0	0	0	
2012-55-28_02:55:48.899	0.0001328635	1500	0	0	0	0	0	0	0	
2012-55-28_02:55:48.935	0.0001334550	1496	0	0	0	0	0	0	0	
2012-55-28_02:55:48.966	0.0001324046	1490	0	0	0	0	0	0	0	
2012-55-28_02:55:48.998	0.0001323387	1483	0	0	0	0	0	0	0	
2012-55-28_02:55:49.028	0.0001325405	1476	0	0	0	0	0	0	0	
2012-55-28_02:55:49.092	0.0001326580	1464	0	0	0	0	0	0	0	
2012-55-28_02:55:49.111	0.0001337542	1453	0	0	0	0	0	0	0	
2012-55-28_02:55:49.125	0.0001328801	1451	0	0	0	0	0	0	0	
2012-55-28_02:55:49.148	0.0001336735	1468	0	0	0	0	0	0	0	
2012-55-28_02:55:49.198	0.0001332935	1504	0	0	0	0	0	0	0	
2012-55-28_02:55:49.211	0.0001336147	1532	0	0	0	0	0	0	0	
2012-55-28_02:55:49.248	0.0001329891	1529	0	0	0	0	0	0	0	
2012-55-28_02:55:49.301	0.0001322880	1523	0	0	0	0	0	0	0	
2012-55-28_02:55:49.315	0.0001329675	1511	0	0	0	0	0	0	0	
2012-55-28_02:55:49.336	0.0001324669	1507	0	0	0	0	0	0	0	
2012-55-28_02:55:49.374	0.0001331964	1496	0	0	0	0	0	0	0	
2012-55-28_02:55:49.399	0.0001328675	1502	0	0	0	0	0	0	0	
2012-55-28_02:55:49.434	0.0001339203	1510	0	0	0	0	0	0	0	
2012-55-28_02:55:49.466	0.0001334435	1522	0	0	0	0	0	0	0	
2012-55-28_02:55:49.500	0.0001337840	1529	0	0	0	0	0	0	0	
2012-55-28_02:55:49.532	0.0001336004	1528	0	0	0	0	0	0	0	
2012-55-28_02:55:49.557	0.0001324583	1528	0	0	0	0	0	0	0	
2012-55-28_02:55:49.592	0.0001331594	1524	0	0	0	0	0	0	0	
2012-55-28_02:55:49.612	0.0001324927	1520	0	0	0	0	0	0	0	
2012-55-28_02:55:49.647	0.0001327949	1511	0	0	0	0	0	0	0	
2012-55-28_02:55:49.685	0.0001323570	1511	0	0	0	0	0	0	0	
2012-55-28_02:55:49.710	0.0001336368	1502	0	0	0	0	0	0	0	
2012-55-28_02:55:49.747	0.0001335951	1494	0	0	0	0	0	0	0	
2012-55-28_02:55:49.782	0.0001336619	1493	0	0	0	0	0	0	0	
2012-55-28_02:55:49.834	0.0001336731	1488	0	0	0	0	0	0	0	
2012-55-28_02:55:49.846	0.0001320548	1488	0	0	0	0	0	0	0	
2012-55-28_02:55:49.892	0.0001334625	1486	0	0	0	0	0	0	0	
2012-55-28_02:55:49.901	0.0001326554	1473	0	0	0	0	0	0	0	
2012-55-28_02:55:49.931	0.0001326702	1470	0	0	0	0	0	0	0	
2012-55-28_02:55:49.966	0.0001326945	1464	0	0	0	0	0	0	0	
2012-55-28_02:55:49.995	0.0001332488	1484	0	0	0	0	0	0	0	
2012-55-28_02:55:50.022	0.0001338048	1529	0	0	0	0	0	0	0	
2012-55-28_02:55:50.052	0.0001333746	1557	0	0	0	0	0	0	0	
2012-55-28_02:55:50.089	0.0001339328	1568	0	0	0	0	0	0	0	
2012-55-28_02:55:50.120	0.0001327363	1573	0	0	0	0	0	0	0	
2012-55-28_02:55:50.145	0.0001337932	1569	0	0	0	0	0	0	0	
2012-55-28_02:55:50.184	0.0001323458	1559	0	0	0	0	0	0	0	
2012-55-28_02:55:50.212	0.0001324550	1551	0	0	0	0	0	0	0	
2012-55-28_02:55:50.241	0.0001326502	1555	0	0	0	0	0	0	0	
2012-55-28_02:55:50.300	0.0001328163	1559	0	0	0	0	0	0	0	
2012-55-28_02:55:50.314	0.0001339164	1565	0	0	0	0	0	0	0	
2012-55-28_02:55:50.351	0.0001332099	1572	0	0	0	0	0	0	0	
2012-55-28_02:55:50.399	0.0001340323	1567	0	0	0	0	0	0	0	
2012-55-28_02:55:50.410	0.0001335904	1569	0	0	0	0	0	0	0	
2012-55-28_02:55:50.429	0.0001338267	1568	0	0	0	0	0	0	0	
2012-55-28_02:55:50.459	0.0001330882	1556	0	0	0	0	0	0	0	
2012-55-28_02:55:50.495	0.0001326154	1545	0	0	0	0	0	0	0	
2012-55-28_02:55:50.522	0.0001326802	1543	0	0	0	0	0	0	0	
2012-55-28_02:55:50.549	0.0001327614	1533	0	0	0	0	0	0	0	
2012-55-28_02:55:50.586	0.0001335968	1532	0	0	0	0	0	0	0	
2012-55-28_02:55:50.616	0.0001330702	1533	0	0	0	0	0	0	0	
2012-55-28_02:55:50.646	0.0001343723	1530	0	0	0	0	0	0	0	
2012-55-28_02:55:50.700	0.0001334960	1527	0	0	0	0	0	0	0	
2012-55-28_02:55:50.730	0.0001341031	1520	0	0	0	0	0	0	0	
2012-55-28_02:55:50.761	0.0001336777	1514	0	0	0	0	0	0	0	
2012-55-28_02:55:50.814	0.0001328712	1503	0	0	0	0	0	0	0	
2012-55-28_02:55:50.828	0.0001330711	1518	0	0	0	0	0	0	0	
2012-55-28_02:55:50.879	0.0001326029	1561	0	0	0	0	0	0	0	
2012-55-28_02:55:50.889	0.0001334269	1583	0	0	0	0	0	0	0	
2012-55-28_02:55:50.896	0.0001326049	1594	0	0	0	0	0	0	0	
2012-55-28_02:55:50.934	0.0001335832	1583	0	0	0	0	0	0	0	
2012-55-28_02:55:50.961	0.0001337396	1568	0	0	0	0	0	0	0	
2012-55-28_02:55:50.996	0.0001341615	1543	0	0	0	0	0	0	0	
2012-55-28_02:55:51.028	0.0001335432	1513	0	0	0	0	0	0	0	
2012-55-28_02:55:51.057	0.0001328151	1500	0	0	0	0	0	0	0	
2012-55-28_02:55:51.089	0.0001335858	1500	0	0	0	0	0	0	0	
2012-55-28_02:55:51.124	0.0001330251	1501	0	0	0	0	0	0	0	
2012-55-28_02:55:51.152	0.0001332958	1503	0	0	0	0	0	0	0	
2012-55-28_02:55:51.190	0.0001326945	1496	0	0	0	0	0	0	0	
2012-55-28_02:55:51.209	0.0001330773	1492	0	0	0	0	0	0	0	
2012-55-28_02:55:51.248	0.0001342374	1483	0	0	0	0	0	0	0	
2012-55-28_02:55:51.273	0.0001337341	1471	0	0	0	0	0	0	0	
2012-55-28_02:55:51.303	0.0001340139	1462	0	0	0	0	0	0	0	
2012-55-28_02:55:51.359	0.0001331090	1456	0	0	0	0	0	0	0	
2012-55-28_02:55:51.370	0.0001339122	1451	0	0	0	0	0	0	0	
2012-55-28_02:55:51.440	0.0001322576	1450	0	0	0	0	0	0	0	
2012-55-28_02:55:51.459	0.0001327777	1448	0	0	0	0	0	0	0	
2012-55-28_02:55:51.475	0.0001328667	1448	0	0	0	0	0	0	0	
2012-55-28_02:55:51.494	0.0001329207	1443	0	0	0	0	0	0	0	
2012-55-28_02:55:51.553	0.0001343688	1445	0	0	0	0	0	0	0	
2012-55-28_02:55:51.565	0.0001334743	1447	0	0	0	0	0	0	0	
2012-55-28_02:55:51.586	0.0001340798	1458	0	0	0	0	0	0	0	
2012-55-28_02:55:51.647	0.0001335158	1491	0	0	0	0	0	0	0	
2012-55-28_02:55:51.662	0.0001341830	1531	0	0	0	0	0	0	0	
2012-55-28_02:55:51.682	0.0001332986	1567	0	0	0	0	0	0	0	
2012-55-28_02:55:51.709	0.0001328200	1574	0	0	0	0	0	0	0	
2012-55-28_02:55:51.746	0.0001326602	1576	0	0	0	0	0	0	0	
2012-55-28_02:55:51.773	0.0001328407	1575	0	0	0	0	0	0	0	
2012-55-28_02:55:51.810	0.0001337459	1571	0	0	0	0	0	0	0	
2012-55-28_02:55:51.846	0.0001331630	1569	0	0	0	0	0	0	0	
2012-55-28_02:55:51.874	0.0001341286	1570	0	0	0	0	0	0	0	
2012-55-28_02:55:51.924	0.0001337794	1578	0	0	0	0	0	0	0	
2012-55-28_02:55:51.938	0.0001338925	1584	0	0	0	0	0	0	0	
2012-55-28_02:55:51.960	0.0001339052	1591	0	0	0	0	0	0	0	
2012-55-28_02:55:51.999	0.0001331212	1585	0	0	0	0	0	0	0	
2012-55-28_02:55:52.023	0.0001334241	1582	0	0	0	0	0	0	0	
2012-55-28_02:55:52.059	0.0001328704	1576	0	0	0	0	0	0	0	
2012-55-28_02:55:52.091	0.0001336741	1565	0	0	0	0	0	0	0	
2012-55-28_02:55:52.116	0.0001329171	1563	0	0	0	0	0	0	0	
2012-55-28_02:55:52.146	0.0001340517	1560	0	0	0	0	0	0	0	
2012-55-28_02:55:52.178	0.0001341539	1554	0	0	0	0	0	0	0	
2012-55-28_02:55:52.207	0.0001344468	1550	0	0	0	0	0	0	0	
2012-55-28_02:55:52.239	0.0001338833	1546	0	0	0	0	0	0	0	
2012-55-28_02:55:52.282	0.0001331053	1542	0	0	0	0	0	0	0	
2012-55-28_02:55:52.335	0.0001339607	1533	0	0	0	0	0	0	0	
2012-55-28_02:55:52.351	0.0001332805	1529	0	0	0	0	0	0	0	
2012-55-28_02:55:52.369	0.0001334199	1556	0	0	0	0	0	0	0	
2012-55-28_02:55:52.397	0.0001329558	1585	0	0	0	0	0	0	0	
2012-55-28_02:55:52.447	0.0001337512	1604	0	0	0	0	0	0	0	
2012-55-28_02:55:52.461	0.0001344771	1620	0	0	0	0	0	0	0	
2012-55-28_02:55:52.495	0.0001343358	1620	0	0	0	0	0	0	0	
2012-55-28_02:55:52.522	0.0001343607	1627	0	0	0	0	0	0	0	
2012-55-28_02:55:52.554	0.0001334879	1628	0	0	0	0	0	0	0	
2012-55-28_02:55:52.588	0.0001339526	1631	0	0	0	0	0	0	0	
2012-55-28_02:55:52.639	0.0001330534	1635	0	0	0	0	0	0	0	
2012-55-28_02:55:52.670	0.0001328645	1649	0	0	0	0	0	0	0	
2012-55-28_02:55:52.703	0.0001332173	1658	0	0	0	0	0	0	0	
2012-55-28_02:55:52.735	0.0001331899	1660	0	0	0	0	0	0	0	
2012-55-28_02:55:52.767	0.0001348146	1659	0	0	0	0	0	0	0	
2012-55-28_02:55:52.799	0.0001338553	1656	0	0	0	0	0	0	0	
2012-55-28_02:55:52.840	0.0001344350	1648	0	0	0	0	0	0	0	
2012-55-28_02:55:52.858	0.0001336786	1640	0	0	0	0	0	0	0	
2012-55-28_02:55:52.872	0.0001343374	1637	0	0	0	0	0	0	0	
2012-55-28_02:55:52.913	0.0001334716	1625	0	0	0	0	0	0	0	
2012-55-28_02:55:52.931	0.0001329411	1615	0	0	0	0	0	0	0	
2012-55-28_02:55:52.983	0.0001325467	1606	0	0	0	0	0	0	0	
2012-55-28_02:55:52.992	0.0001328563	1592	0	0	0	0	0	0	0	
2012-55-28_02:55:53.040	0.0001344350	1583	0	0	0	0	0	0	0	
2012-55-28_02:55:53.055	0.0001333999	1568	0	0	0	0	0	0	0	
2012-55-28_02:55:53.091	0.0001343871	1555	0	0	0	0	0	0	0	
2012-55-28_02:55:53.114	0.0001338543	1577	0	0	0	0	0	0	0	
2012-55-28_02:55:53.149	0.0001342026	1595	0	0	0	0	0	0	0	
2012-55-28_02:55:53.189	0.0001336168	1602	0	0	0	0	0	0	0	
2012-55-28_02:55:53.222	0.0001329519	1591	0	0	0	0	0	0	0	
2012-55-28_02:55:53.245	0.0001333384	1577	0	0	0	0	0	0	0	
2012-55-28_02:55:53.273	0.0001329424	1561	0	0	0	0	0	0	0	
2012-55-28_02:55:53.332	0.0001336886	1548	0	0	0	0	0	0	0	
2012-55-28_02:55:53.343	0.0001330489	1530	0	0	0	0	0	0	0	
2012-55-28_02:55:53.371	0.0001338015	1538	0	0	0	0	0	0	0	
2012-55-28_02:55:53.403	0.0001341724	1539	0	0	0	0	0	0	0	
2012-55-28_02:55:53.429	0.0001342283	1542	0	0	0	0	0	0	0	
